site,latitude,longitude,variety,Date,Tmax,Tmin,RHmax,RHmin,Rad,Prec,ET0,VPD,Wind,LW,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef,TempF,HeatF,ColdF,LightF,AridityF,VPDefF,WindF,DiseaseF,TempFsum,HeatFsum,ColdFsum,LightFsum,AridityFsum,VPDefFsum,WindFsum,DiseaseFsum
ColliOrientali,45.64986,12.44986,Carmenere,11/25/2006,13.029999,8.25,98,95,1.096,0,0.14268847,0.044022232,1.2152778,24,-5.663642,0,0,1.9404491,0,0,0,,0.01464544,1,0.99620575,0.14491142,0,1,1,1,0.013933586,3.0833333,2.7487595,0.65532136,0,3.0833333,3.0833333,0.022584854
ColliOrientali,45.64986,12.44986,Carmenere,11/26/2006,13.68,7.22,98,97,1.659,0,0.23201632,0.03147665,0.8680556,24,-5.663642,0,0,1.9404491,0,0,0,,0.020222794,1,0.9906413,0.19131178,0,1,1,1,0.028811418,4.0833335,3.7447333,0.8021661,0,4.0833335,4.0833335,0.06425152
ColliOrientali,45.64986,12.44986,Carmenere,11/27/2006,12.15,7.4600005,98,92,2.341,0,0.32206106,0.058903303,0.6365741,24,-5.663642,0,0,1.9404491,0,0,0,,0.0064245802,1,0.9908776,0.23169607,0,1,1,0.19546479,0.048459288,5.083333,4.7353845,0.9951605,0,5.083333,5.083333,0.10452143
ColliOrientali,45.64986,12.44986,Carmenere,11/28/2006,13.08,8.97,92,66,3.13,0,0.5119854,0.2689941,2.3495371,5,-5.663642,0,0,1.9404491,0,0,0,,0.016673412,1,0.998344,0.26383743,0,1,1,0.13606521,0.055310898,6.083333,5.7265735,1.2281959,0,6.083333,6.083333,0.11256267
ColliOrientali,45.64986,12.44986,Carmenere,11/29/2006,11.89,4.77,88,60,6.067,0,1.0023922,0.27573213,2.7546296,0,-7.0506525,0,0,2.41566,0,0,0,,0.0038177478,1,0.9317863,0.32017958,0,1,1,0,0.07144866,7.083333,6.722144,1.494381,0,7.083333,7.083333,0.11799583
ColliOrientali,45.64986,12.44986,Carmenere,11/30/2006,13.82,3.4099998,84,50,6.53,0,1.2570572,0.35529965,4.8,0,-9.559197,0,0,3.275125,0,0,0,,0.017153546,1,0.87008095,0.32398206,0,1,0.6250021,0,0.07582206,8.083333,7.6513596,1.814719,0,8.083333,8.067708,0.11799583
ColliOrientali,45.64986,12.44986,Carmenere,12/01/2006,12.51,3.4899998,85,50,6.496,0,1.2201508,0.3353615,4.490741,0,-11.950268,0,0,4.0943418,0,0,0,,0.0065352954,1,0.86513096,0.32289875,0,1,0.85151273,0,0.092533186,9.083332,8.5212345,2.1386557,0,9.083332,8.7021475,0.11799583
ColliOrientali,45.64986,12.44986,Carmenere,12/02/2006,9.55,2.37,93,66,4.017,0,0.60252786,0.1826524,2.9745371,5,-14.817034,0,0,5.076539,0,0,0,,2.3599953E-06,1,0.7409464,0.28623563,0,1,1,0,0.09879627,10.083333,9.381191,2.4600267,0,10.083333,9.559847,0.11799583
ColliOrientali,45.64986,12.44986,Carmenere,12/03/2006,9.55,4.03,98,83,0.784,0,0.07787922,0.08957216,1.6782408,13,-16.636305,0,0,5.6998487,0,0,0,,2.7762137E-06,1,0.869053,0.11157161,0,1,1,0,0.09879865,11.083333,10.127476,2.7389848,0,11.083333,10.559848,0.11799583
ColliOrientali,45.64986,12.44986,Carmenere,12/04/2006,10.64,5.53,98,93,0.651,0,0.06342508,0.047215577,1.8981482,24,-17.371424,0,0,5.9517117,0,0,0,,0.0005793664,1,0.9541072,0.095947176,0,1,1,0.042898674,0.098825455,12.083333,11.000073,2.8499053,0,12.083333,11.559848,0.118070304
ColliOrientali,45.64986,12.44986,Carmenere,12/05/2006,11.13,6.05,98,98,1.075,0,0.1262128,0.02247869,0.6828704,24,-17.641178,0,0,6.044133,0,0,0,,0.0015450375,1,0.9696072,0.1415503,0,1,1,0.08105641,0.09944506,13.083332,11.954826,2.9477527,0,13.083332,12.559848,0.119923994
ColliOrientali,45.64986,12.44986,Carmenere,12/06/2006,13.58,8.35,98,97,0.425,3.7,0.04661652,0.032555684,1.6782408,24,-17.641178,0,0,6.044133,0,0,0,,0.021249866,1,0.99659175,0.06659669,0.07876766,1,1,1,0.101811126,14.083333,12.925558,3.0861797,0.0032819856,14.083333,13.559847,0.124896735
ColliOrientali,45.64986,12.44986,Carmenere,12/07/2006,12.67,9.92,98,89,0.863,6.5,0.10735573,0.0852297,2.0254629,24,-17.641178,0,0,6.044133,0,0,0,,0.015007764,1,1,0.11990939,0.9389971,1,1,1,0.1228009,15.083333,13.922292,3.1549978,0.11789254,15.083333,14.559848,0.16656339
ColliOrientali,45.64986,12.44986,Carmenere,12/08/2006,14.189999,8.27,98,92,1.759,7.2,0.25276604,0.06442589,1.712963,24,-17.641178,0,0,6.044133,0,0,0,,0.029720468,1,0.99645865,0.19523147,0.9526518,1,1,1,0.13842168,16.083332,14.922144,3.2780457,1.0574586,16.083332,15.559848,0.20823006
ColliOrientali,45.64986,12.44986,Carmenere,12/09/2006,14.51,7.41,98,90,0.55,25.8,0.070385225,0.075126246,3.2060184,24,-17.641178,0,0,6.044133,0,0,0,,0.032436673,1,0.9923273,0.0831001,0.9792722,1,1,1,0.16825533,17.083332,15.91843,3.468605,2.0112197,17.083332,16.559847,0.24989675
ColliOrientali,45.64986,12.44986,Carmenere,12/10/2006,12.33,3.5900002,96,76,2.315,0,0.3146219,0.14136404,3.9814816,9,-19.949844,0,0,6.8351173,0,0,0,,0.005564399,1,0.87013155,0.22611067,0.9860284,1,1,0.11626986,0.19957232,18.083334,16.905666,3.5576637,2.9907737,18.083334,17.559847,0.29002914
ColliOrientali,45.64986,12.44986,Carmenere,12/11/2006,10.07,1.4700003,87,50,6.448,0,1.1654807,0.277512,4.5833335,0,-23.435448,0,0,8.029337,0,0,0,,7.7227836E-05,1,0.68695444,0.31583706,0.98474646,1,0.77620894,0,0.2049081,19.083332,17.768167,3.7875133,3.9767482,19.083332,18.550524,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/12/2006,10.08,-0.069999695,87,55,5.498,0,0.97406656,0.24241483,3.9583333,0,-29.134413,0,0,9.981889,0,0,0,,7.421123E-05,1,0.5997525,0.3054556,0.98297054,1,1,0,0.20498522,20.083332,18.451488,4.1029177,4.9614205,20.083332,19.336056,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/13/2006,12,0.71000004,67,36,6.023,0,1.6097367,0.45968717,5.983796,0,-33.35429,0,0,11.427683,0,0,0,,0.0034167697,1,0.6780738,0.31087217,0.98099613,1,0.19132224,0,0.2051987,21.083334,19.054504,4.408599,5.9443088,21.083334,20.302362,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/14/2006,11,-3.3599997,78,39,6.428,0,1.4810576,0.32360154,4.525463,0,-38.327614,0,0,13.1316185,0,0,0,,0.00071960053,1,0.5100598,0.31434554,0.9792318,1,0.8224536,0,0.2085031,22.083332,19.725576,4.719616,6.9252315,22.083332,20.519981,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/15/2006,9.5,-4.12,85,60,5.84,0,1.0237669,0.19829607,3.9004629,0,-42.01028,0,0,14.393355,0,0,0,,9.765135E-07,1,0.45393568,0.30825934,0.97899646,1,1,0,0.20919274,23.083332,20.2333,5.0337076,7.9044533,23.083332,21.349833,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/16/2006,7.98,0.44000006,96,81,3.124,0,0.40516755,0.09055695,3.5763888,11,-45.59916,0,0,15.622958,0,0,0,,0,1,0.55856,0.25685233,0.98021996,1,1,0,0.20919368,24.083332,20.691593,5.339825,8.8835,24.083332,22.349834,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/17/2006,7.71,5.5700006,98,89,0.648,4.3,0.05739856,0.06245805,2.3611112,24,-46.222477,0,0,15.836517,0,0,0,,0,1,0.92323697,0.095002554,0.9825842,1,1,0,0.20919368,25.083334,21.265347,5.589934,9.863819,25.083334,23.349833,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/18/2006,8.18,4.39,98,64,0.667,11.5,0.11316098,0.17437772,4.803241,24,-47.664654,0,0,16.330627,0,0,0,,0,1,0.8685767,0.09725911,0.9855749,1,0.62298,0,0.20919368,26.083332,22.186306,5.68503,10.846528,26.083332,24.334124,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/19/2006,7.2,1.6800001,69,51,2.653,0,0.75714576,0.33311,4.2939816,0,-50.35567,0,0,17.252613,0,0,0,,0,1,0.6069668,0.23960845,0.98633385,1,1,0,0.20919368,27.083332,23.043982,5.7882204,11.832134,27.083332,24.972813,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/20/2006,7.6499996,0.49999976,76,48,6.353,0,1.2840512,0.30478525,4.571759,0,-53.80833,0,0,18.435545,0,0,0,,0,1,0.5480643,0.31243688,0.9848035,1,0.7852452,0,0.20919368,28.083334,23.648495,6.0308633,12.818403,28.083334,25.963865,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/21/2006,9.49,-0.27000046,75,35,6.28,0,1.5265718,0.37113816,3.2175925,0,-58.93449,0,0,20.191843,0,0,0,,8.5811865E-07,1,0.57449836,0.3117597,0.9820228,1,1,0,0.20919372,29.083332,24.197662,6.343272,13.803092,29.083332,26.758059,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/22/2006,9.18,0.22999954,65,44,6.262,0,1.5061814,0.38721684,5.2083335,0,-62.95487,0,0,21.569286,0,0,0,,0,1,0.58893406,0.3116401,0.9775952,1,0.41547468,0,0.20919456,30.083332,24.772762,6.6550274,14.78493,30.083332,27.733704,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/23/2006,9.14,-0.8699999,70,46,6.142,0,1.3868754,0.34189546,5.9953704,0,-67.522835,0,0,23.13434,0,0,0,,0,1,0.53774583,0.3106057,0.97157824,1,0.18912058,0,0.20919456,31.083334,25.359562,6.9666247,15.762274,31.083334,28.139746,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/24/2006,10.65,-0.42000008,74,52,5.996,0,1.2297953,0.32272232,7.662037,0,-73.48978,0,0,25.178703,0,0,0,,0.00039977257,1,0.59726727,0.30931783,0.9479483,1,0.03572027,0,0.20921122,32.08333,25.899788,7.2771764,16.732868,32.08333,28.322477,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/25/2006,11.13,0.6000004,77,49,6.291,0,1.2786583,0.33594707,7.5115743,0,-77.65954,0,0,26.607328,0,0,0,,0.001058047,1,0.65676904,0.31238803,0.91152567,1,0.041520238,0,0.2096384,33.083332,26.499535,7.5866218,17.6793,33.083332,28.358438,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/26/2006,7.62,-0.5500002,73,51,6.232,0,1.2699387,0.2956836,5.740741,0,-81.315315,0,0,27.859852,0,0,0,,0,1,0.49427372,0.31210434,0.9088008,1,0.24396248,0,0.21065235,34.083332,27.149532,7.898998,18.590712,34.083332,28.408396,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/27/2006,5.91,-3.46,81,46,6.334,0,1.289176,0.23569883,3.9004629,0,-83.17914,0,0,28.498426,0,0,0,,0,1,0.312598,0.31337485,0.90764666,1,1,0,0.21065235,35.08333,27.636238,8.211156,19.499464,35.08333,28.683859,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/28/2006,2.06,-3.1799998,86,74,2.583,0,0.4392214,0.11583256,3.0671296,0,-83.58406,0,0,28.63716,0,0,0,,0,1,0.061773837,0.23745342,0.9100439,1,1,0,0.21065235,36.083332,27.938383,8.521366,20.40721,36.083332,29.683859,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/29/2006,4.53,-1.1100001,96,76,1.874,0,0.25736254,0.092673466,2.9861112,9,-85.40329,0,0,29.260454,0,0,0,,0,1,0.26732427,0.2016733,0.91644436,1,1,0,0.21065235,37.083332,28.008722,8.757329,21.31752,37.083332,30.68386,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/30/2006,5.45,-0.8299999,98,84,1.192,0,0.13845961,0.061632954,2.2569444,13,-87.768135,0,0,30.070686,0,0,0,,0,1,0.3524393,0.15156993,0.92204607,1,1,0,0.21065235,38.08333,28.279593,8.956915,22.2342,38.08333,31.683859,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,12/31/2006,7.59,0.47999978,98,82,1.047,0,0.11213162,0.07685557,1.2888889,11,-91.21101,0,0,31.250269,0,0,0,,0,1,0.5442542,0.13829139,0.9251007,1,1,0,0.21065235,39.083332,28.640024,9.107932,23.156372,39.083332,32.683857,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,01/01/2007,5.49,1.6599998,98,98,0.234,0,0.0056235204,0.015848793,1.6319444,24,-93.126015,0,0,31.906376,0,0,0,,0,1,0.4959404,0.038669657,0.9142635,1,1,0,0.21065235,40.083332,29.182266,9.242072,24.08102,40.083332,33.68386,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,01/02/2007,9.49,2.1900003,98,67,2.59,3.9,0.3767722,0.15123573,2.7777777,24,-96.09091,0,0,32.92219,0,0,0,,9.51055E-07,1,0.7255873,0.23902512,0.8452981,1,1,0,0.2106524,41.08333,29.687777,9.28909,24.99241,41.08333,34.68386,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,01/03/2007,11.39,0.22000027,88,54,6.514,0,1.1386775,0.25467977,4.3055553,0,-100.52861,0,0,34.442616,0,0,0,,0.0015520707,1,0.6422714,0.3185094,0.7493231,1,1,0,0.21071799,42.083332,30.409893,9.531427,25.83371,42.083332,35.683857,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,01/04/2007,7.75,0.07000017,92,68,2.299,0,0.35194767,0.15490818,3.8773148,5,-104.23684,0,0,35.71311,0,0,0,,0,1,0.52915615,0.22632867,0.7534752,1,1,0,0.21220541,43.083332,31.047451,9.846096,26.583206,43.083332,36.68386,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,01/05/2007,10.11,0.8699999,95,59,6.131,0,0.9654791,0.1937239,3.6458333,5,-108.082565,0,0,37.030716,0,0,0,,8.736599E-05,1,0.6500915,0.3161852,0.76462454,1,1,0,0.21220905,44.08333,31.581644,10.076168,27.337145,44.08333,37.68386,0.29467186
ColliOrientali,45.64986,12.44986,Carmenere,01/06/2007,10.42,1.7600002,95,77,2.384,0,0.3147481,0.12530835,3.1828704,9,-111.44547,0,0,38.1829,0,0,0,,0.00025224936,1,0.7139525,0.23109035,0.77807045,1,1,0.020467658,0.21230327,45.083332,32.234398,10.388807,28.102331,45.083332,38.683857,0.2947074
ColliOrientali,45.64986,12.44986,Carmenere,01/07/2007,9.41,3.12,98,90,1.967,0,0.24522558,0.054801483,1.6550926,23,-113.835075,0,0,39.001614,0,0,0,,1.9785247E-07,1,0.7982201,0.20927003,0.79664177,1,1,0,0.21254502,46.083332,32.95186,10.618989,28.881174,46.083332,39.68386,0.2955247
ColliOrientali,45.64986,12.44986,Carmenere,01/08/2007,9.07,4.0300007,98,93,1.343,1.7,0.15459935,0.04250517,1.4351852,24,-115.60882,0,0,39.60932,0,0,0,,0,1,0.8607522,0.16574603,0.8422807,1,1,0,0.21254519,47.08333,33.75269,10.826446,29.679718,47.08333,40.68386,0.2955247
ColliOrientali,45.64986,12.44986,Carmenere,01/09/2007,9.91,3.5599997,98,90,2.88,0,0.37962538,0.056595985,1.6666666,23,-117.77314,0,0,40.350853,0,0,0,,4.3194064E-05,1,0.84121245,0.25328517,0.8768087,1,1,0.0052340236,0.21254699,48.08333,34.61263,10.995839,30.523438,48.08333,41.683857,0.29553378
ColliOrientali,45.64986,12.44986,Carmenere,01/10/2007,9.51,3.5500002,98,98,0.623,0,0.055723615,0.019580131,1.2037038,24,-119.90336,0,0,41.0807,0,0,0,,1.493311E-06,1,0.83374417,0.09274128,0.89160955,1,1,0,0.21258846,49.083332,35.45353,11.242435,31.400864,49.083332,42.68386,0.29574278
ColliOrientali,45.64986,12.44986,Carmenere,01/11/2007,10.94,4.94,98,98,0.857,0,0.09284647,0.02156461,0.8564815,24,-121.130295,0,0,41.501064,0,0,0,,0.0010044901,1,0.9339449,0.11997826,0.9092188,1,1,0.059622027,0.21263175,50.083332,36.291447,11.336311,32.293205,50.083332,43.68386,0.29584628
ColliOrientali,45.64986,12.44986,Carmenere,01/12/2007,11.46,3.1400003,98,82,5.082,0,0.7092877,0.095802896,3.2060184,11,-123.7071,0,0,42.38392,0,0,0,,0.0020036765,1,0.83122855,0.30818683,0.9158119,1,1,0.08033921,0.21367787,51.08333,37.22111,11.464131,33.202698,51.08333,44.683857,0.29836652
ColliOrientali,45.64986,12.44986,Carmenere,01/13/2007,9.23,3.7200003,93,76,3.742,0,0.5091099,0.14543626,3.9930556,7,-125.69753,0,0,43.06587,0,0,0,,0,1,0.84096277,0.282331,0.9118062,1,1,0,0.21559805,52.083332,38.05275,11.77124,34.118347,52.083332,45.68386,0.3015745
ColliOrientali,45.64986,12.44986,Carmenere,01/14/2007,9.6,2.7600002,98,80,1.365,0,0.15871795,0.098279454,2.199074,11,-128.33461,0,0,43.96937,0,0,0,,4.4302005E-06,1,0.7729836,0.16868766,0.90971947,1,1,0,0.21559823,53.083332,38.890877,12.048836,35.030067,53.083332,46.68386,0.3015745
ColliOrientali,45.64986,12.44986,Carmenere,01/15/2007,9.57,2.2700002,98,47,7.041,0,1.2008319,0.23803082,3.8657408,7,-131.2644,0,0,44.973164,0,0,0,,3.0114008E-06,1,0.7335706,0.33199957,0.9013498,1,1,0,0.21560259,54.08333,39.66222,12.224329,35.939438,54.08333,47.683857,0.3015745
ColliOrientali,45.64986,12.44986,Carmenere,01/16/2007,7.06,1.0099998,98,94,0.888,0,0.088375606,0.03170528,2.0023148,24,-134.24504,0,0,45.994373,0,0,0,,0,1,0.5514286,0.123823926,0.8931329,1,1,0,0.21560548,55.083332,40.3882,12.547653,36.840443,55.083332,48.683857,0.3015745
ColliOrientali,45.64986,12.44986,Carmenere,01/17/2007,9.28,3.8499997,98,93,1.319,0,0.15196215,0.04247963,1.2731482,24,-136.15726,0,0,46.64953,0,0,0,,0,1,0.85143644,0.16536671,0.8311112,1,1,0,0.21560548,56.083332,40.95213,12.67321,37.73099,56.083332,49.68386,0.3015745
ColliOrientali,45.64986,12.44986,Carmenere,01/18/2007,9.81,3.3599997,98,95,0.611,0,0.05351265,0.033297285,1.1458334,24,-138.44202,0,0,47.43232,0,0,0,,2.4360315E-05,1,0.8246336,0.091692746,0.74071276,1,1,0.002772786,0.2156065,57.08333,41.80245,12.835507,38.55834,57.08333,50.68386,0.30157933
ColliOrientali,45.64986,12.44986,Carmenere,01/19/2007,14.789999,2.5799994,98,98,1.241,0,0.17106223,0.023326695,2.3263888,24,-141.6143,0,0,48.519196,0,0,0,,0.028159609,1,0.8243975,0.1588725,0.76130956,1,1,0.34922454,0.21680316,58.083332,42.627075,12.929999,39.299904,58.083332,51.683857,0.30229634
ColliOrientali,45.64986,12.44986,Carmenere,01/20/2007,11.86,4.18,98,87,2.764,0,0.37746072,0.07628885,4.1435184,15,-143.46143,0,0,49.152046,0,0,0,,0.0035382565,1,0.902238,0.25366592,0.7747695,1,1,0.12269742,0.24393687,59.083332,43.454716,13.092821,40.06178,59.083332,52.68386,0.31645405
ColliOrientali,45.64986,12.44986,Carmenere,01/21/2007,9.91,5.3600006,98,98,0.455,0,0.032702588,0.02103915,1.1689814,24,-144.32593,0,0,49.44824,0,0,0,,5.150324E-05,1,0.9430484,0.07126126,0.78994334,1,1,0.0057867737,0.24732985,60.08333,44.358654,13.338886,40.837177,60.08333,53.68386,0.32136348
ColliOrientali,45.64986,12.44986,Carmenere,01/22/2007,8.98,6.48,98,89,0.837,0,0.08256009,0.067137204,7.453704,19,-144.32593,0,0,49.44824,0,0,0,,0,1,0.96639645,0.11872622,0.79813206,1,0.043993916,0,0.2473792,61.083332,45.30267,13.412126,41.627464,61.083332,54.644024,0.32159454
ColliOrientali,45.64986,12.44986,Carmenere,01/23/2007,11.09,6.5200005,98,90,0.564,29.2,0.051134136,0.065856874,6.3194447,24,-144.32593,0,0,49.44824,0,0,0,,0.0015238383,1,0.97875106,0.08587282,0.9632726,1,0.13677135,0.08210309,0.24744269,62.083332,46.26958,13.529483,42.432476,62.083332,54.691887,0.32173708
ColliOrientali,45.64986,12.44986,Carmenere,01/24/2007,10.71,3.2799997,98,84,3.068,0,0.41206712,0.085073106,3.4375,13,-146.74834,0,0,50.278194,0,0,0,,0.0005599451,1,0.8318727,0.26728246,0.98605067,1,1,0.03837841,0.24892636,63.08333,47.242214,13.622914,43.396698,63.08333,54.864628,0.32508212
ColliOrientali,45.64986,12.44986,Carmenere,01/25/2007,5.03,0.09000015,97,67,2.824,2.5,0.42048252,0.12623042,5.7175927,24,-146.74834,0,0,49.721806,0,0,0,,0,1,0.3569596,0.25820932,0.98597765,1,0.2496756,0,0.24946299,64.08333,48.0543,13.889818,44.382748,64.08333,55.833363,0.3266146
ColliOrientali,45.64986,12.44986,Carmenere,01/26/2007,4.47,-1.0499998,78,57,6.235,0,1.1297177,0.22146738,7.453704,0,-146.74834,0,0,49.721806,0,0,0,,0,1,0.26399133,0.33253896,0.9843276,1,0.043993916,0,0.24946299,65.083336,48.407383,14.151124,45.368656,65.083336,56.074467,0.3266146
ColliOrientali,45.64986,12.44986,Carmenere,01/27/2007,6.9799995,-2.6699998,93,53,8.55,0,1.3838923,0.18015057,3.2638888,5,-146.72627,0.02207182,0,49.729366,0,0,0,,0,1,0.3918078,0.35035074,0.98169315,1,1,0,0.24946299,66.08333,48.6767,14.4844055,46.352875,66.08333,56.1583,0.3266146
ColliOrientali,45.64986,12.44986,Carmenere,01/28/2007,8.72,-1.2699997,96,59,6.653,0,1.0389165,0.16583075,3.8888888,7,-146.43974,0.28653166,0,49.82754,0,0,0,,0,1,0.50882065,0.33784857,0.9798928,1,1,0,0.24946299,67.08333,49.073387,14.834234,47.33449,67.08333,57.1583,0.3266146
ColliOrientali,45.64986,12.44986,Carmenere,01/29/2007,10.23,-0.03999996,96,73,4.205,0,0.59750587,0.12704617,3.9699075,9,-145.69823,0.74152297,0,50.081593,0,0,0,,0.00012797372,1,0.6047566,0.30262798,0.97845954,1,1,0.012697043,0.24946831,68.083336,49.5862,15.170616,48.314323,68.083336,58.158295,0.3266366
ColliOrientali,45.64986,12.44986,Carmenere,01/30/2007,10.64,0.39000034,97,55,8.167,0,1.2904054,0.19892496,4.4328704,7,-144.79095,0.90727717,0,50.392437,0,0,0,,0.0004065113,1,0.63528174,0.34995526,0.9776895,1,0.90224385,0.019827558,0.24960789,69.08333,50.19223,15.475216,49.292747,69.08333,59.154224,0.32717806
ColliOrientali,45.64986,12.44986,Carmenere,01/31/2007,8.64,-0.23999977,96,78,2.865,0,0.38153145,0.10127515,2.7444444,9,-144.4898,0.30115283,0,50.495617,0,0,0,,0,1,0.5484104,0.26204202,0.9770927,1,1,0,0.24999747,70.08333,50.82389,15.821507,50.270416,70.08333,60.060543,0.3279698
ColliOrientali,45.64986,12.44986,Carmenere,02/01/2007,9.05,0.7300005,98,70,3.942,0,0.55772895,0.12854621,2.2800925,9,-144.04431,0.44549093,0,50.648247,0,0,0,,0,1,0.6126464,0.29765624,0.9760334,1,1,0,0.24999747,71.083336,51.374977,16.085033,51.247463,71.083336,61.06054,0.3279698
ColliOrientali,45.64986,12.44986,Carmenere,02/02/2007,10.8,-0.47999954,98,49,8.753,0,1.4398806,0.2113285,3.4953704,7,-143.15758,0.88673925,0,50.952057,0,0,0,,0.0005512078,1,0.5980233,0.35450813,0.97331005,1,1,0.023725169,0.2500204,72.08333,51.987015,16.38506,52.22338,72.08333,62.060543,0.32801098
ColliOrientali,45.64986,12.44986,Carmenere,02/03/2007,9.08,-0.8999996,98,41,8.685,0,1.5209391,0.22718553,2.1180556,5,-142.77795,0.37962067,0,51.082123,0,0,0,,0,1,0.5346765,0.35463598,0.9692083,1,1,0,0.25054866,73.08333,52.5824,16.739573,53.196518,73.08333,63.060543,0.32895833
ColliOrientali,45.64986,12.44986,Carmenere,02/04/2007,10.19,-1.8900003,82,34,9.766,0,1.9857233,0.32893237,3.425926,0,-142.1604,0.61756074,0,51.293705,0,0,0,,0.00010322783,1,0.53229135,0.35952842,0.96482414,1,1,0,0.25055295,74.083336,53.11698,17.094412,54.165543,74.083336,64.06054,0.32895833
ColliOrientali,45.64986,12.44986,Carmenere,02/05/2007,10.51,-3.5100002,98,61,8.918,0,1.356343,0.14375588,3.3449075,7,-141.53648,0.6239224,0,51.507465,0,0,0,,0.00024995243,1,0.49531502,0.35656005,0.960588,1,1,0.013846716,0.2506623,75.08333,53.647728,17.453815,55.130196,75.08333,65.06054,0.32898238
ColliOrientali,45.64986,12.44986,Carmenere,02/06/2007,7.7,-0.6300001,98,72,1.39,7.5,0.19418949,0.10959278,3.6458333,24,-141.42339,0.113099664,0,51.546215,0,0,0,,0,1,0.4943914,0.17377406,0.9627928,1,1,0,0.25090185,76.08333,54.143005,17.80276,56.09087,76.08333,66.06055,0.32953528
ColliOrientali,45.64986,12.44986,Carmenere,02/07/2007,8.48,4.08,98,89,1.664,3.1,0.19705975,0.059976485,3.7037036,24,-140.89679,0.5265926,0,51.726635,0,0,0,,0,1,0.85316867,0.19576843,0.94402397,1,1,0,0.25090185,77.083336,54.652344,17.977451,57.05288,77.083336,67.06054,0.32953528
ColliOrientali,45.64986,12.44986,Carmenere,02/08/2007,10.72,4.79,98,90,2.369,5.7,0.30890244,0.060841866,1.9907408,24,-139.26984,1.6269485,0,52.284058,0,0,0,,0.0006440433,1,0.9253298,0.24055472,0.9198854,1,1,0.04484662,0.2509287,78.08333,55.508522,18.175085,57.995895,78.08333,68.06054,0.32961315
ColliOrientali,45.64986,12.44986,Carmenere,02/09/2007,12.18,6.16,98,98,1.254,2.3,0.15622653,0.02343714,2.8703704,24,-136.42484,2.845002,0,53.258793,0,0,0,,0.005796219,1,0.97486925,0.16174625,0.9319047,1,1,0.17332968,0.2517874,79.08333,56.43592,18.412357,58.916283,79.08333,69.06055,0.3317048
ColliOrientali,45.64986,12.44986,Carmenere,02/10/2007,12.05,4.8900003,98,83,4.941,0,0.6919626,0.09942126,3.5648148,13,-134.1379,2.2869437,0,54.042336,0,0,0,,0.004581501,1,0.938132,0.32223904,0.9332596,1,1,0.13922027,0.257533,80.083336,57.409252,18.58079,59.848244,80.083336,70.06054,0.33886763
